timestamp,src_ip,dst_ip,protocol,packet_size,port,failed_logins,login_frequency,cpu_usage,api_calls,file_entropy,anomaly_score,attack_type
2025-12-20 14:03:26.071044,24.230.19.17,12.10.10.28,TCP,421,3389,2,93,16,462,2.51950264761052,0.16114095849624072,Normal
2025-12-19 17:30:09.071044,158.87.56.151,19.111.252.138,HTTP,520,8080,18,55,13,911,3.1508663952541407,0.03977834058760348,Normal
2025-12-19 20:26:18.071044,91.37.166.153,80.224.245.197,HTTP,333,443,14,55,10,268,2.736007930323712,0.14610293080526535,Normal
2025-12-19 20:31:36.071044,17.48.165.163,9.183.11.151,TCP,434,22,11,33,28,651,2.7238180860564287,0.06808821601988368,Normal
2025-12-20 13:35:14.071044,138.108.68.255,236.104.55.106,HTTP,270,8080,9,31,26,857,3.436125571540135,0.10403204460487914,Normal
2025-12-19 21:03:07.071044,78.189.167.174,117.197.215.86,HTTP,472,443,16,80,27,731,2.835008569957696,0.04145650450994712,Normal
2025-12-19 20:32:02.071044,29.199.140.98,47.21.65.190,HTTP,415,80,10,96,22,921,2.7895827046707273,0.11543994928451229,Normal
2025-12-20 02:15:46.071044,166.126.211.166,20.79.204.222,HTTP,578,3389,9,90,12,338,3.4308981443714295,0.022184046174961305,Normal
2025-12-20 06:02:08.071044,112.165.78.53,110.222.67.97,UDP,416,8080,6,56,11,1123,3.3749394056026714,0.16216562267245418,Normal
2025-12-20 08:37:41.071044,69.76.135.185,27.86.11.153,TCP,364,3389,15,83,21,770,2.879461380593465,0.10130999998170945,Normal
2025-12-19 20:11:10.071044,168.175.214.141,248.214.106.239,UDP,467,3389,1,7,19,384,3.4287293692773355,0.16086094259110337,Normal
2025-12-20 14:35:55.071044,130.5.12.174,45.32.110.132,UDP,234,80,9,59,24,105,2.8498954636473988,0.11026347813256283,Normal
2025-12-20 02:50:56.071044,122.253.160.131,78.111.41.18,TCP,450,443,6,93,15,275,2.5045044809802888,0.06265520222763575,Normal
2025-12-20 13:32:51.071044,40.230.18.177,5.140.41.84,UDP,453,443,2,81,14,928,2.601754528501016,0.009830525744942076,Normal
2025-12-20 04:37:34.071044,141.115.88.203,209.53.177.192,HTTP,517,443,4,3,24,822,3.1694120642536436,0.043227162462184145,Normal
2025-12-19 15:32:16.071044,89.77.43.94,193.85.196.91,UDP,379,3389,15,40,27,292,2.7042386205698645,0.04944102378612665,Normal
2025-12-20 09:50:17.071044,178.134.57.55,72.254.237.134,HTTP,334,3389,11,48,17,639,3.293537402228831,0.017119910564553666,Normal
2025-12-20 04:15:57.071044,241.124.89.203,88.251.236.115,HTTP,410,8080,15,71,19,1072,3.1571188390612734,0.07301878404636118,Normal
2025-12-20 16:05:41.071044,42.176.96.205,233.112.92.140,UDP,401,22,16,9,18,372,3.1492287795409633,0.032709137364827855,Normal
2025-12-20 00:20:15.071044,162.142.137.121,152.170.154.43,UDP,464,8080,17,11,16,735,3.373555576227089,0.06587561340684354,Normal
2025-12-20 00:17:44.071044,201.113.235.46,60.250.23.143,UDP,260,80,9,20,19,695,2.5745104618186403,0.10207854426974133,Normal
2025-12-20 15:38:03.071044,204.118.56.98,187.136.77.167,HTTP,291,8080,2,40,14,156,3.020874036634886,0.16727684712624513,Normal
2025-12-20 00:18:56.071044,191.72.17.46,134.239.90.201,UDP,389,3389,5,19,24,434,2.6246974471236033,0.1172416332381018,Normal
2025-12-20 14:28:24.071044,205.77.21.242,182.1.234.181,HTTP,314,8080,12,58,12,165,3.1164608782287972,0.19718453179400355,Normal
2025-12-20 15:23:30.071044,228.175.25.192,73.229.223.116,TCP,522,3389,11,63,12,366,3.366941042830512,0.14934866155963197,Normal
2025-12-19 16:27:52.071044,49.38.241.32,175.191.53.49,TCP,507,3389,8,37,16,1137,2.6846512458936975,0.06821886331748035,Normal
2025-12-20 09:38:32.071044,126.70.126.32,10.167.97.250,UDP,572,80,3,40,28,593,3.1725224042381392,0.14085181490048393,Normal
2025-12-20 14:28:15.071044,233.195.248.90,29.230.142.31,TCP,453,443,9,50,15,720,2.928664824389485,0.025342547046847776,Normal
2025-12-19 15:21:54.071044,102.5.113.118,84.161.34.68,TCP,459,443,10,48,17,750,2.6699898130176374,0.06706764766964206,Normal
2025-12-20 12:03:59.071044,255.106.190.12,127.240.213.118,UDP,446,8080,11,72,10,858,3.252986193039185,0.16223252077582645,Normal
2025-12-19 14:48:30.071044,178.248.206.183,143.59.58.233,TCP,307,22,9,81,23,799,3.4623029831742764,0.16682773210471702,Normal
2025-12-19 20:52:52.071044,122.96.143.185,253.106.206.169,HTTP,327,80,5,59,15,876,2.8480269631887194,0.1784305833739922,Normal
2025-12-19 22:30:45.071044,59.214.238.186,37.71.56.244,UDP,448,80,3,98,25,367,2.733396269458127,0.09067412112083147,Normal
2025-12-19 19:28:47.071044,215.106.57.6,183.91.74.186,TCP,365,22,18,65,18,327,3.2898646210355387,0.1236692614090915,Normal
2025-12-19 18:23:16.071044,221.33.12.222,122.204.57.246,UDP,485,8080,1,42,24,670,3.0381370677108848,0.09376379160304826,Normal
2025-12-19 18:49:58.071044,39.169.71.79,51.97.212.155,UDP,482,3389,12,45,12,390,2.660603146429649,0.06813708471496031,Normal
2025-12-19 14:09:47.071044,132.130.183.49,1.140.104.66,TCP,542,3389,11,92,21,1120,3.329668680265095,0.11247567607688043,Normal
2025-12-19 19:15:51.071044,221.142.169.8,252.0.188.115,UDP,480,8080,5,24,21,1062,2.5901957002002445,0.12120300049588864,Normal
2025-12-20 13:34:51.071044,41.63.69.128,252.116.207.201,UDP,282,22,3,40,13,1038,2.6756001397085174,0.012907176768935248,Normal
2025-12-20 06:41:54.071044,123.15.17.152,118.20.123.146,UDP,420,22,9,45,25,400,3.456835667543063,0.09980723458081626,Normal
2025-12-19 23:35:33.071044,109.78.239.89,204.98.151.157,TCP,213,8080,4,53,16,549,3.3324987009859663,0.1701556980665321,Normal
2025-12-19 21:11:02.071044,10.40.77.52,213.156.236.206,TCP,237,443,2,87,10,750,2.844075493370356,0.19942637883167322,Normal
2025-12-19 15:40:34.071044,88.171.189.155,45.126.158.111,TCP,515,22,10,80,29,956,3.387724397893321,0.06363749589127775,Normal
2025-12-20 03:04:07.071044,43.140.46.60,97.156.96.119,TCP,330,22,14,70,14,654,2.9731726516309562,0.1260795462549654,Normal
2025-12-19 17:32:14.071044,63.229.153.119,195.122.90.82,TCP,385,22,12,32,13,227,2.7683397912746575,0.13959435818472274,Normal
2025-12-20 08:22:57.071044,188.90.100.6,149.31.184.77,HTTP,456,8080,7,25,22,955,2.699082312827958,0.11754064566829531,Normal
2025-12-20 17:50:38.071044,50.82.20.69,19.33.6.249,TCP,231,443,19,79,23,576,2.691836114601011,0.06676298234184748,Normal
2025-12-20 02:25:08.071044,42.210.112.2,59.137.58.236,TCP,304,8080,13,14,19,195,2.679659289029912,0.1378218162973648,Normal
2025-12-19 23:01:14.071044,146.70.218.105,172.69.137.215,TCP,341,443,16,55,10,1184,3.285666601944456,0.13470335736345182,Normal
2025-12-20 11:55:13.071044,191.223.121.177,53.20.77.26,UDP,255,80,0,16,24,1051,3.142833390815738,0.0763960090925892,Normal
2025-12-20 08:02:56.071044,215.116.164.239,199.246.126.64,HTTP,414,80,13,59,22,264,3.401485851100749,0.05407664706213127,Normal
2025-12-19 19:11:45.071044,144.159.176.221,132.68.174.38,UDP,508,3389,18,6,16,330,2.8088472747816198,0.12227140261967649,Normal
2025-12-20 02:28:02.071044,42.243.203.90,213.250.223.112,TCP,499,22,7,59,27,749,2.555749598470328,0.010481137292239762,Normal
2025-12-20 10:55:40.071044,98.105.138.227,66.77.214.158,UDP,477,80,12,77,10,1039,3.281952616972152,0.03112959855231816,Normal
2025-12-20 15:18:38.071044,11.94.75.40,46.147.146.98,TCP,208,443,4,71,24,731,2.8165017792626204,0.007116429158692528,Normal
2025-12-19 16:58:03.071044,200.217.121.106,246.6.30.23,UDP,577,3389,16,40,21,776,2.5864246324472373,0.15984761884069165,Normal
2025-12-20 05:39:08.071044,135.243.204.103,179.224.226.5,TCP,581,22,0,7,10,278,3.4779934237382344,0.19885759715221182,Normal
2025-12-20 11:26:47.071044,157.31.228.162,153.78.0.239,HTTP,506,8080,5,29,24,804,3.1087229421782165,0.18539769496355907,Normal
2025-12-19 18:15:39.071044,36.9.37.13,233.235.136.216,TCP,572,8080,6,42,26,1082,2.685525975257719,0.1303359589756854,Normal
2025-12-20 11:02:49.071044,180.102.44.99,35.10.198.101,UDP,268,80,17,99,21,935,2.7522024021593308,0.19118375999240886,Normal
2025-12-19 20:46:26.071044,21.119.0.250,83.20.14.81,UDP,214,3389,4,6,14,45,2.6627761010253685,0.09782680634318144,Normal
2025-12-20 13:13:14.071044,82.215.66.146,17.25.105.32,HTTP,207,443,7,25,18,674,3.029895296553941,0.07833511930710979,Normal
2025-12-19 23:42:45.071044,172.15.78.208,238.108.140.39,TCP,444,80,9,47,12,623,3.057047586192234,0.15746976968194143,Normal
2025-12-20 05:13:04.071044,189.203.111.1,230.250.189.71,UDP,516,22,11,97,23,935,3.3875630718161913,0.0941524784775206,Normal
2025-12-19 20:57:07.071044,29.9.25.154,44.11.217.249,UDP,396,80,6,36,15,569,3.30426115437845,0.1318311089200269,Normal
2025-12-19 20:21:00.071044,89.167.44.71,244.13.159.171,TCP,251,8080,11,15,24,382,2.8736502963729844,0.07762429135369942,Normal
2025-12-20 12:48:16.071044,10.213.109.60,66.157.35.106,HTTP,581,80,11,80,26,253,2.9131944788027977,0.08112387805108848,Normal
2025-12-20 04:53:50.071044,127.213.141.179,138.121.88.95,HTTP,262,3389,19,63,13,200,3.272031785972355,0.16564255157731886,Normal
2025-12-20 05:44:26.071044,40.34.76.157,182.61.25.204,TCP,256,22,9,4,29,216,2.9852807171101983,0.1084066690194404,Normal
2025-12-19 22:20:55.071044,54.12.85.161,233.121.27.88,UDP,332,443,8,94,20,919,2.702083165007924,0.1905284261601723,Normal
2025-12-20 07:26:54.071044,52.54.230.89,238.160.55.245,UDP,454,22,5,43,11,776,2.780709742464594,0.19986325363794255,Normal
2025-12-20 10:48:33.071044,149.111.165.207,29.45.121.90,TCP,537,443,17,83,21,150,2.8445058933940635,0.012308606826967373,Normal
2025-12-20 01:04:09.071044,42.54.64.174,151.202.83.208,HTTP,528,80,1,69,13,34,2.721527151902367,0.09270956785178437,Normal
2025-12-20 16:22:25.071044,117.234.32.104,218.173.239.83,TCP,374,3389,3,88,12,1088,3.347355053909367,0.0019077908051089887,Normal
2025-12-20 03:14:56.071044,1.192.218.190,155.57.180.245,HTTP,500,3389,0,3,20,1073,3.0296445270351335,0.06955401952088756,Normal
2025-12-20 08:34:16.071044,55.81.18.66,123.151.106.101,HTTP,465,22,14,56,17,1036,2.9515470228174245,0.08160401825701623,Normal
2025-12-20 06:14:33.071044,202.199.229.148,182.86.62.169,TCP,529,8080,0,2,29,333,2.8696431176225214,0.06586106257291986,Normal
2025-12-20 01:43:07.071044,95.12.130.51,229.226.111.21,TCP,346,8080,14,46,23,520,3.4503797514820933,0.19166553729627736,Normal
2025-12-20 04:01:03.071044,30.28.144.78,86.11.88.151,TCP,452,80,2,18,10,583,3.3445215313136547,0.11647149101279318,Normal
2025-12-19 20:19:23.071044,190.116.194.83,211.138.115.124,TCP,1571,3389,6,72,71,294,7.69964411419286,0.8690922302936538,DoS
2025-12-19 18:15:57.071044,37.227.101.249,112.34.159.99,TCP,1245,22,5,35,84,638,6.860127052904966,0.9789195746701944,DoS
2025-12-20 11:58:39.071044,148.250.140.131,226.18.231.57,UDP,1127,8080,10,90,72,782,7.920560417216539,0.9009749630190614,DoS
2025-12-19 16:47:21.071044,246.219.127.36,3.204.255.21,HTTP,1279,3389,8,57,82,117,7.1271960244563966,0.9093251291886493,DoS
2025-12-19 19:29:54.071044,101.97.143.58,116.227.64.89,HTTP,1119,80,11,21,74,63,7.8908096971862465,0.9177172194698509,DoS
2025-12-20 16:12:10.071044,205.201.129.118,37.161.29.82,UDP,1043,80,3,64,83,493,6.668147765526138,0.8881531602873083,DoS
2025-12-19 23:19:51.071044,192.121.35.79,51.84.40.199,TCP,1108,443,19,8,71,541,7.150585554247131,0.8824187219265078,DoS
2025-12-19 21:51:25.071044,98.59.20.175,67.237.242.177,UDP,1540,22,18,28,84,45,7.480646754639855,0.8050945383470215,DoS
2025-12-19 18:58:36.071044,163.200.142.61,128.187.248.4,UDP,1265,80,6,55,84,1199,7.2464743317578275,0.8428352505479174,DoS
2025-12-19 19:09:44.071044,74.201.87.196,25.221.172.61,HTTP,1146,443,10,11,74,963,7.856602154775429,0.9997798574092345,DoS
2025-12-19 23:14:46.071044,203.76.29.193,63.221.211.105,TCP,1400,22,4,39,91,821,7.529861438112176,0.8833184455568398,DoS
2025-12-19 22:20:26.071044,231.135.128.216,251.152.44.245,HTTP,1352,3389,1,28,81,1117,6.5367203987198,0.9581405807492227,DoS
2025-12-19 19:45:47.071044,65.78.124.85,231.127.1.175,UDP,1341,80,7,84,86,758,7.0643021199427976,0.812632105632828,DoS
2025-12-20 04:34:07.071044,90.157.183.199,209.253.219.190,HTTP,1347,80,0,86,78,127,7.74256721840247,0.8645957466727616,DoS
2025-12-20 05:47:27.071044,61.159.170.1,79.138.43.82,TCP,1164,443,10,40,82,383,7.616074176842867,0.9006438414365925,DoS
2025-12-20 01:42:39.071044,20.182.30.21,188.91.33.67,UDP,1059,443,9,19,71,987,7.496188608925026,0.8853183802108787,DoS
2025-12-19 23:58:57.071044,109.6.180.112,218.87.241.8,HTTP,1544,22,3,81,81,936,7.537258318720392,0.9766699402044208,DoS
2025-12-20 13:27:43.071044,126.2.15.205,199.149.68.168,HTTP,1285,3389,16,24,81,1037,7.748286728461336,0.9246780774054095,DoS
2025-12-20 11:00:49.071044,198.50.51.56,72.33.66.77,TCP,1187,8080,7,64,80,860,6.764133931915781,0.9486665827131313,DoS
2025-12-19 15:25:33.071044,223.25.70.137,187.237.141.67,HTTP,1070,8080,7,13,83,744,7.0866383662223305,0.815996496559351,DoS
2025-12-19 23:54:05.071044,30.40.100.132,223.94.246.152,HTTP,1534,80,18,76,83,851,7.147765538468045,0.8107865165681742,DoS
2025-12-20 07:48:48.071044,195.182.221.219,13.232.14.246,TCP,1504,3389,14,83,89,979,7.64099201303541,0.8961446912937947,DoS
2025-12-19 21:51:14.071044,176.80.163.90,172.239.81.58,HTTP,1501,443,9,67,86,651,6.76035821622716,0.9915670608897006,DoS
2025-12-19 15:01:08.071044,91.76.229.105,62.241.24.112,TCP,1408,80,19,26,91,681,7.237813939191236,0.8039221064948507,DoS
2025-12-20 16:52:20.071044,254.134.167.2,144.45.1.211,TCP,1404,3389,8,17,70,1090,6.539446590027003,0.8522057330586899,DoS
2025-12-20 15:30:00.071044,242.81.81.170,6.128.144.126,UDP,1212,8080,5,53,76,1187,7.235669689881464,0.8074103987386986,DoS
2025-12-20 09:58:16.071044,47.29.59.227,48.63.15.129,UDP,1260,8080,9,94,78,71,6.9178519298084895,0.9543177728935628,DoS
2025-12-20 03:31:04.071044,218.62.213.56,91.85.151.201,HTTP,1115,8080,7,23,90,637,7.488283106340264,0.9132887370173254,DoS
2025-12-20 14:25:21.071044,96.76.215.216,140.90.135.170,TCP,1418,80,15,17,90,179,6.670380976068012,0.8683052150842728,DoS
2025-12-19 17:53:07.071044,195.61.164.108,241.118.250.40,UDP,1223,3389,19,82,89,77,6.985231642464719,0.8046293543830018,DoS
2025-12-20 06:42:50.071044,109.46.194.61,64.194.170.33,HTTP,1092,8080,6,50,88,393,7.239011495466505,0.8677987940323146,DoS
2025-12-20 08:34:40.071044,50.166.202.224,151.179.218.10,UDP,1455,3389,8,40,93,1077,6.922999029027458,0.8437588703153446,DoS
2025-12-20 11:46:32.071044,58.7.231.235,210.153.148.45,TCP,1207,22,13,78,82,308,7.408015441916346,0.8174164099182858,DoS
2025-12-20 16:24:00.071044,122.207.95.89,210.84.225.177,TCP,1544,8080,6,32,81,259,6.629668629760098,0.9518857409912973,DoS
2025-12-19 22:36:12.071044,197.115.66.63,220.21.25.213,HTTP,1422,8080,7,87,93,1097,7.989205967279021,0.8254364907265023,DoS
2025-12-19 16:16:49.071044,243.221.91.165,69.16.25.197,TCP,1329,443,5,88,85,915,7.475445461110262,0.8658011459324466,DoS
2025-12-20 03:33:14.071044,91.14.50.221,143.184.38.211,UDP,1434,8080,17,64,81,392,7.483123545204283,0.8016530595891718,DoS
2025-12-19 19:09:35.071044,42.211.239.204,1.162.159.46,HTTP,1244,8080,3,94,86,144,7.02845353156514,0.8597895456159561,DoS
2025-12-19 15:15:42.071044,29.228.78.37,160.233.41.207,TCP,1536,8080,18,42,71,805,6.528565113911438,0.946490925826746,DoS
2025-12-20 04:02:06.071044,204.162.29.225,176.113.111.10,UDP,1253,80,16,86,94,1056,7.47892010262103,0.8122597588898448,DoS
2025-12-19 14:10:52.071044,167.103.75.40,12.134.197.208,HTTP,1182,8080,13,8,86,1162,7.534731606993143,0.8963674507152517,DoS
2025-12-20 15:35:46.071044,181.49.219.243,24.61.213.140,UDP,1530,443,7,46,83,577,7.433044218878014,0.9011484596710889,DoS
2025-12-20 17:14:43.071044,109.126.30.92,215.232.204.136,UDP,1525,22,17,35,90,530,7.126998825380527,0.9131114966452775,DoS
2025-12-19 19:44:36.071044,197.223.98.153,200.55.172.161,HTTP,1332,8080,10,59,81,734,7.507267710921556,0.8008719159913161,DoS
2025-12-20 06:05:58.071044,128.194.119.157,239.132.235.159,UDP,1314,3389,12,78,84,132,6.999511449578367,0.8747132572078161,DoS
2025-12-19 21:35:22.071044,170.21.131.57,87.16.206.172,HTTP,1361,8080,15,44,94,395,6.551263383561631,0.8639304124510602,DoS
2025-12-20 09:15:09.071044,125.24.157.67,204.205.175.205,TCP,1389,443,3,94,81,437,7.143258522946086,0.8798652292783021,DoS
2025-12-20 08:43:55.071044,188.22.63.181,95.145.234.227,HTTP,1474,80,8,63,93,865,7.240770522112342,0.8019400709846085,DoS
2025-12-20 08:11:05.071044,159.126.178.24,45.212.183.180,HTTP,1598,3389,12,4,90,390,7.915035948064823,0.8730167346568802,DoS
2025-12-20 01:40:33.071044,11.212.243.28,166.225.225.9,UDP,1559,8080,8,26,83,459,7.457004852824372,0.9257442774051164,DoS
2025-12-20 07:42:23.071044,133.91.105.32,57.236.81.177,HTTP,1269,3389,16,89,75,499,6.823459644088774,0.8167608318190122,DoS
2025-12-20 07:45:16.071044,151.63.43.232,208.169.47.148,UDP,1240,80,4,25,82,958,7.356279538316469,0.9054141877026917,DoS
2025-12-20 08:56:57.071044,73.206.32.167,106.67.132.227,HTTP,1086,22,10,12,83,1184,6.746277446084538,0.8246927147461472,DoS
2025-12-20 04:26:20.071044,95.77.140.204,160.180.254.63,TCP,1102,80,17,52,71,59,6.660951815556009,0.841209712042578,DoS
2025-12-19 19:00:23.071044,244.77.250.131,105.245.176.115,HTTP,1519,22,3,60,77,502,7.0496853811297875,0.9511582485770604,DoS
2025-12-20 04:46:00.071044,38.80.230.15,6.67.148.217,HTTP,1429,3389,18,86,91,152,7.7151881415782855,0.8532316772102353,DoS
2025-12-20 07:02:55.071044,62.135.183.167,42.151.161.131,UDP,1350,22,15,62,82,880,6.8686254682788315,0.9153918300241959,DoS
2025-12-20 00:54:05.071044,7.126.222.26,172.174.169.23,UDP,1342,443,3,98,93,617,7.642830918336129,0.9546948035645536,DoS
2025-12-19 14:22:28.071044,136.67.198.171,88.133.148.108,TCP,1447,80,14,95,87,269,7.011324523238535,0.9569911230573015,DoS
2025-12-20 16:18:55.071044,46.43.160.47,205.84.119.41,HTTP,1408,443,15,38,94,169,7.492286486219262,0.918382880883814,DoS
2025-12-19 18:44:55.071044,4.182.55.106,175.71.111.247,TCP,1342,80,19,33,86,511,7.517628877570568,0.9215418223663855,DoS
2025-12-20 08:37:49.071044,47.161.71.149,7.2.173.232,TCP,1251,8080,12,73,91,236,7.53105869863671,0.874505490560559,DoS
2025-12-20 15:39:07.071044,154.163.49.247,72.194.91.233,UDP,1375,80,11,95,85,454,7.183424560950261,0.9223808169534649,DoS
2025-12-19 14:41:53.071044,51.144.158.54,117.172.241.46,UDP,1372,3389,3,87,86,803,7.187986939238556,0.9284639301951488,DoS
2025-12-20 12:37:10.071044,118.83.75.151,94.112.96.85,TCP,1318,8080,7,13,81,1101,7.927648274213491,0.9581546127464068,DoS
2025-12-20 13:24:06.071044,152.233.6.167,4.231.52.173,TCP,1479,3389,16,79,74,565,6.561841720998591,0.8501596670223925,DoS
2025-12-20 12:41:53.071044,96.51.46.154,33.50.25.35,TCP,1581,80,8,59,86,1112,7.298199109373528,0.8804619067582933,DoS
2025-12-19 16:40:53.071044,255.103.231.31,61.49.148.119,TCP,1160,22,18,97,75,288,7.891255326944863,0.8916566432772547,DoS
2025-12-20 16:15:37.071044,6.178.83.246,218.121.149.150,UDP,1453,3389,9,51,75,1130,7.719392608090906,0.8077747394033379,DoS
2025-12-20 02:56:11.071044,42.135.210.26,100.35.102.179,TCP,1067,443,1,68,89,1105,6.6518977714811145,0.9745148038595289,DoS
2025-12-20 11:07:56.071044,137.163.221.255,144.179.23.10,HTTP,1262,443,18,9,85,1149,7.138333816545076,0.8696461279414738,DoS
2025-12-19 16:17:22.071044,242.95.212.59,226.170.240.188,UDP,1463,443,9,65,91,945,7.769178778332668,0.9471435973556219,DoS
2025-12-20 02:56:24.071044,11.140.203.228,88.66.107.31,HTTP,1263,8080,11,9,90,1069,7.964105879047857,0.8513663149134117,DoS
2025-12-20 12:59:06.071044,56.14.154.217,223.105.108.27,UDP,1468,80,15,55,73,894,7.987549191527844,0.9855122697638085,DoS
2025-12-20 05:25:38.071044,52.38.130.137,203.53.218.44,TCP,1565,443,17,96,83,889,7.995755377138587,0.8585217788079291,DoS
2025-12-20 16:28:07.071044,110.123.127.250,147.112.237.201,TCP,1406,8080,15,16,83,506,6.801759450670851,0.9844997792605006,DoS
2025-12-20 17:25:06.071044,85.159.86.188,110.246.78.72,HTTP,1501,443,1,81,82,432,7.895549986852294,0.8729279982027567,DoS
2025-12-20 09:13:18.071044,183.237.143.134,187.250.67.86,UDP,1426,3389,1,48,91,170,7.490178354494261,0.9672158550333677,DoS
2025-12-19 21:20:57.071044,116.82.6.105,86.113.89.139,UDP,1254,443,12,99,70,724,6.806756508039194,0.8675939958480958,DoS
2025-12-20 09:32:22.071044,31.1.58.108,150.253.109.187,UDP,1302,8080,4,60,82,774,6.707348130178006,0.8798080904096608,DoS
2025-12-19 23:45:31.071044,207.52.79.92,88.50.229.32,TCP,1532,80,9,24,93,379,7.149459574759559,0.8142049135298653,DoS
2025-12-20 13:26:02.071044,32.16.170.131,211.242.179.206,HTTP,1468,8080,3,34,94,139,7.176633931200247,0.9821757809612888,DoS
2025-12-19 15:43:39.071044,135.29.127.150,119.42.240.141,HTTP,1581,443,15,2,72,683,6.687104169832518,0.837673646413414,DoS
2025-12-20 02:35:34.071044,44.164.97.153,141.155.153.98,TCP,1400,443,12,60,82,266,7.716845837602037,0.844529847045357,DoS
2025-12-20 01:15:37.071044,115.214.133.137,37.248.6.135,TCP,1433,80,0,27,81,875,7.310043788391032,0.8922067136195624,DoS
2025-12-20 03:52:35.071044,233.14.81.16,114.19.178.95,TCP,1061,8080,11,47,81,272,7.9789873582559885,0.9875529118636448,DoS
2025-12-19 19:12:27.071044,92.175.228.181,17.152.255.113,HTTP,1477,443,5,77,86,1181,7.820371991713346,0.9921808308257919,DoS
2025-12-20 16:37:22.071044,32.166.5.186,239.1.86.179,HTTP,1367,80,3,5,93,938,7.908663831099034,0.8499997470447664,DoS
2025-12-20 02:05:01.071044,54.33.254.33,49.50.174.105,HTTP,1429,80,10,26,89,1070,6.878418439365254,0.9173463054779504,DoS
2025-12-20 13:12:23.071044,105.230.131.151,165.163.184.89,UDP,1401,22,4,74,77,389,7.1073662214047655,0.8396745079695402,DoS
2025-12-20 05:54:33.071044,81.94.60.32,136.186.31.71,HTTP,1532,8080,8,2,93,853,7.449400820706567,0.8839740743564543,DoS
2025-12-20 02:43:50.071044,86.46.77.58,254.89.51.49,UDP,1235,3389,12,75,71,578,6.702178677376157,0.8992150957001063,DoS
2025-12-20 13:54:00.071044,3.98.224.89,76.173.47.200,HTTP,1260,80,8,70,94,421,7.489235087186876,0.8803587340666728,DoS
2025-12-19 15:56:57.071044,121.76.162.150,102.218.66.189,TCP,1461,443,2,93,88,1085,7.0002685304943,0.8437940254211603,DoS
2025-12-20 17:06:02.071044,174.132.161.76,197.232.47.37,TCP,1464,80,3,7,80,1067,7.022763724673128,0.8264133621538082,DoS
2025-12-20 00:00:04.071044,252.178.87.169,191.0.199.224,UDP,1539,443,4,90,80,930,7.432736846885623,0.9202719214556708,DoS
2025-12-20 07:08:56.071044,79.81.109.225,121.174.49.43,UDP,1306,80,0,73,85,892,7.344689890838071,0.8011541322585937,DoS
2025-12-20 06:42:40.071044,72.101.57.209,195.150.218.40,UDP,1117,22,18,13,86,788,7.507915828772975,0.8918966602100331,DoS
2025-12-20 05:36:57.071044,73.116.159.134,166.213.40.248,UDP,1088,8080,9,28,84,153,7.204698831017799,0.910919377109198,DoS
2025-12-20 14:23:54.071044,226.46.222.93,73.116.238.41,HTTP,1247,80,13,97,81,605,7.306658736913465,0.8306085194327643,DoS
2025-12-20 01:13:01.071044,141.155.245.239,49.51.194.26,UDP,1350,8080,15,78,84,662,7.164405682601654,0.9198587132620958,DoS
2025-12-20 03:49:00.071044,205.63.0.182,102.99.26.67,UDP,1368,8080,18,99,90,969,6.742950776604411,0.9401635925277358,DoS
2025-12-20 01:23:15.071044,127.206.198.103,16.3.91.234,TCP,1324,8080,2,51,79,307,7.912987170325808,0.8128638446387167,DoS
2025-12-19 18:54:44.071044,212.183.62.185,157.135.224.47,HTTP,1458,22,5,40,85,969,6.9772282787062405,0.8902846007209941,DoS
2025-12-19 22:37:03.071044,175.13.106.41,21.10.110.229,TCP,1427,80,3,54,79,1022,7.383901008135,0.9064235944917566,DoS
2025-12-19 20:38:19.071044,111.182.40.88,171.120.83.104,HTTP,1010,80,9,3,75,1046,7.172550403147365,0.8512176852476848,DoS
2025-12-19 17:41:04.071044,163.138.14.129,243.24.48.120,UDP,1083,3389,10,40,92,153,7.181144890066305,0.9468974080644808,DoS
2025-12-20 12:12:23.071044,79.147.145.238,245.70.10.180,UDP,1379,3389,2,47,90,424,7.12172146888154,0.8029617722265251,DoS
2025-12-20 01:06:41.071044,23.99.49.11,66.123.124.44,UDP,1493,8080,4,21,87,1004,7.17196278820779,0.8377738765631098,DoS
2025-12-20 04:10:27.071044,16.103.69.230,35.201.216.111,TCP,1346,443,14,29,77,450,7.1027595285348815,0.9433950547107097,DoS
2025-12-20 16:26:42.071044,22.44.97.100,172.65.48.57,HTTP,1541,443,7,87,88,1058,7.6361032974965415,0.871387459589627,DoS
2025-12-20 11:21:41.071044,103.255.128.225,228.13.59.239,TCP,1258,80,18,11,79,344,7.449925223499493,0.9621441345890349,DoS
2025-12-20 15:26:47.071044,103.247.164.27,56.192.150.32,TCP,1319,22,6,16,83,865,6.829428568219006,0.9354933537868924,DoS
2025-12-19 17:51:47.071044,107.221.164.248,178.43.182.236,UDP,1567,443,16,36,78,503,7.964752960469019,0.9289344572144569,DoS
2025-12-19 23:30:33.071044,247.165.215.224,58.196.75.117,UDP,1549,8080,9,36,74,432,7.582267669765136,0.8176253139001116,DoS
2025-12-20 07:23:23.071044,64.124.21.205,169.83.137.234,HTTP,1461,80,3,13,73,485,7.7304394409137664,0.8808219695485915,DoS
2025-12-20 11:24:33.071044,11.140.94.12,238.99.225.188,TCP,1276,22,5,67,85,323,7.923057377358771,0.9804491246192463,DoS
